"sample_name","name","tax_id","tax_level","genus_tax_id","common_name","category","nt_count","nt_rpm","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nr_count","nr_rpm","nr_contigs","nr_contig_r","nr_percent_identity"
"W1","Rhodococcus sp. PBTS 1",1653478,1,1827,"","bacteria",13,2.607316129,1,4,91.6982,92.2308,0,0,NA,NA,0
"W1","Rhodococcus jostii",132919,1,1827,"","bacteria",8,1.604502233,NA,NA,90.725,98.5,2,0.401125558,NA,NA,86
"W1","Rhodococcus sp. B7740",1564114,1,1827,"","bacteria",10,2.005627792,NA,NA,92.05,104,2,0.401125558,NA,NA,82
"W1","Rhodococcus sp. Mel",1093626,1,1827,"","bacteria",1,0.200562779,NA,NA,88.1,126,0,0,NA,NA,0
"W1","Rhodococcus sp. 2G",1570939,1,1827,"","bacteria",4,0.802251117,NA,NA,97.3,142,0,0,NA,NA,0
"W1","Rhodococcus sp. PBTS 2",1653479,1,1827,"","bacteria",8,1.604502233,1,4,94.2335,193.375,0,0,NA,NA,0
"W1","Rhodococcus sp. WB1",1033922,1,1827,"","bacteria",1,0.200562779,NA,NA,86.7,120,0,0,NA,NA,0
"W1","Stentor coeruleus",5963,1,5962,"","eukaryota",13,2.607316129,NA,NA,98.2231,114.615,4,0.802251117,NA,NA,80.075
"W1","Medicago truncatula",3880,1,3877,"barrel medic","eukaryota",9,1.805065012,NA,NA,84.7007,115.556,22,4.412381141,1,6,78.6395
"W1","Achromobacter xylosoxidans",85698,1,222,"","bacteria",848,170.0772367,23,117,94.5837,135.246,855,171.4811762,37,349,79.7523
"W1","Achromobacter sp. AONIH1",1758194,1,222,"","bacteria",116,23.26528238,3,17,93.7687,124.026,99,19.85571514,4,47,66.6325
"W1","Achromobacter ruhlandii",72557,1,222,"","bacteria",59,11.83320397,2,8,94.5742,148.508,99,19.85571514,7,30,82.0854
"W1","Achromobacter insolitus",217204,1,222,"","bacteria",56,11.23151563,1,6,92.9806,110.429,43,8.624199504,3,18,69.5566
"W1","Achromobacter sp. B7",2282475,1,222,"","bacteria",38,7.621385608,2,13,89.2034,86.7368,2,0.401125558,NA,NA,92.9
"W1","Achromobacter spanius",217203,1,222,"","bacteria",29,5.816320596,NA,NA,93.5261,71.3448,27,5.415195037,2,8,67.701
"W1","Achromobacter denitrificans",32002,1,222,"","bacteria",279,55.95701539,8,42,92.5063,140.649,52,10.42926452,3,12,82.0098
"W1","Achromobacter sp. MFA1 R4",1881016,1,222,"","bacteria",45,9.025325062,1,4,91.9699,120.667,5,1.002813896,NA,NA,86.82
"W1","Laurentiella strenua",114681,1,114680,"","eukaryota",12,2.40675335,1,4,91.878,84.0833,1,0.200562779,NA,NA,69.8
"W1","Candidatus Cloacimonas acidaminovorans",456827,1,456826,"","bacteria",12,2.40675335,NA,NA,95.6622,116.5,4,0.802251117,NA,NA,100
"W1","Bdellovibrio exovorus",453816,1,958,"","bacteria",12,2.40675335,1,8,91.8833,181.167,31,6.217446154,3,12,65.6213
"W1","Varroa jacobsoni",62625,1,62624,"","eukaryota",6,1.203376675,NA,NA,90.2183,152.667,6,1.203376675,NA,NA,94.5583
"W1","Nilaparvata lugens",108931,1,108930,"brown planthopper","eukaryota",4,0.802251117,NA,NA,93.875,137.25,12,2.40675335,NA,NA,61.024
"W1","Plasmodiophora brassicae",37360,1,37359,"","eukaryota",10,2.005627792,NA,NA,95.76,88,7,1.403939454,NA,NA,67.3857
"W1","Culex quinquefasciatus",7176,1,7174,"southern house mosquito","eukaryota",31,6.217446154,NA,NA,96.6894,132.839,11,2.206190571,NA,NA,94.6605
"W1","Deinococcus ficus",317577,1,1298,"","bacteria",249,49.94013201,5,88,98.487,208.386,102,20.45740347,NA,NA,97.3823
"W1","Deinococcus wulumuqiensis",980427,1,1298,"","bacteria",12,2.40675335,NA,NA,94.7112,138.5,19,3.810692804,1,4,76.062
"W1","Deinococcus hopiensis",309885,1,1298,"","bacteria",3,0.601688337,NA,NA,96.5667,144.667,3,0.601688337,NA,NA,55.5353
"W1","Deinococcus swuensis",1182571,1,1298,"","bacteria",34,6.819134491,2,28,95.5318,271.882,2,0.401125558,NA,NA,96.95
"W1","uncultured Deinococcus sp.",158789,1,1298,"","bacteria",6,1.203376675,NA,NA,100,135.667,0,0,NA,NA,0
"W1","Deinococcus actinosclerus",1768108,1,1298,"","bacteria",13,2.607316129,NA,NA,95.6635,104.462,4,0.802251117,NA,NA,97.45
"W1","Deinococcus gobiensis",502394,1,1298,"","bacteria",12,2.40675335,NA,NA,92.7083,87.4167,0,0,NA,NA,0
"W1","Deinococcus soli Cha et al. 2016",1309411,1,1298,"","bacteria",11,2.206190571,1,4,94.1364,157.091,0,0,NA,NA,0
"W1","Deinococcus maricopensis",309887,1,1298,"","bacteria",2,0.401125558,NA,NA,86.5,113,0,0,NA,NA,0
"W1","Aminobacter sp. MSH1",374606,1,31988,"","bacteria",108,21.66078015,3,12,91.2338,106.676,124,24.86978462,3,108,48.8329
"W1","Aminobacter aminovorans",83263,1,31988,"","bacteria",116,23.26528238,3,16,91.7035,107.595,55,11.03095285,3,16,84.4754
"W1","Beggiatoa leptomitoformis",288004,1,1021,"","bacteria",22,4.412381141,NA,NA,93.3182,84.2727,1,0.200562779,NA,NA,75
"W1","Jatrophihabitans sp. GAS493",1907575,1,1434010,"","bacteria",10,2.005627792,NA,NA,89.6608,78.4,4,0.802251117,NA,NA,71.6
"W1","Agrococcus carbonis",684552,1,46352,"","bacteria",87,17.44896179,1,4,93.2642,125.23,33,6.618571712,1,5,82.889
"W1","Agrococcus jejuensis",399736,1,46352,"","bacteria",29,5.816320596,NA,NA,94.0144,103.966,8,1.604502233,NA,NA,95.4795
"W1","Spizellomyces punctatus",109760,1,4815,"","eukaryota",10,2.005627792,NA,NA,95.24,79.8,1,0.200562779,NA,NA,67.3
"W1","Paenibacillus sp. FSL P4-0081",1536769,1,44249,"","bacteria",2,0.401125558,NA,NA,88.7,71,6,1.203376675,NA,NA,59.608
"W1","Paenibacillus glucanolyticus",59843,1,44249,"","bacteria",4,0.802251117,NA,NA,98.65,149.75,2,0.401125558,NA,NA,100
"W1","Paenibacillus alvei",44250,1,44249,"","bacteria",2,0.401125558,NA,NA,86.6,97,0,0,NA,NA,0
"W1","Paenibacillus graminis",189425,1,44249,"","bacteria",2,0.401125558,NA,NA,96.7,91,0,0,NA,NA,0
"W1","Paenibacillus naphthalenovorans",162209,1,44249,"","bacteria",1,0.200562779,NA,NA,100,150,1,0.200562779,NA,NA,100
"W1","Paenibacillus durus",44251,1,44249,"","bacteria",2,0.401125558,NA,NA,84.4,90,0,0,NA,NA,0
"W1","Ichthyophthirius multifiliis",5932,1,5931,"","eukaryota",13,2.607316129,NA,NA,98.7077,76.3077,1,0.200562779,NA,NA,61.2
"W1","Rhizobium tropici",398,1,379,"","bacteria",36,7.22026005,1,4,90.8638,118.722,483,96.87182233,25,142,91.0574
"W1","Rhizobium sp. ACO-34A",1571470,1,379,"","bacteria",89,17.85008735,NA,NA,92.4626,88.3371,4,0.802251117,NA,NA,82.675
"W1","Rhizobium jaguaris",1312183,1,379,"","bacteria",34,6.819134491,2,12,87.5419,151.676,16,3.209004467,1,6,70.6745
"W1","Rhizobium selenitireducens",448181,1,379,"","bacteria",38,7.621385608,3,16,98.6874,190.079,34,6.819134491,2,12,96.5588
"W1","Rhizobium sp. NXC24",2048897,1,379,"","bacteria",19,3.810692804,NA,NA,92.6421,85,6,1.203376675,NA,NA,57.1
"W1","Rhizobium sp. 11515TR",2028343,1,379,"","bacteria",23,4.612943921,2,10,87.1011,193.304,3,0.601688337,NA,NA,90.0333
"W1","Rhizobium leguminosarum",384,1,379,"","bacteria",273,54.75363871,12,61,90.2827,106.209,76,15.24277122,5,20,80.0098
"W1","Rhizobium sp. CCGE531",2364271,1,379,"","bacteria",25,5.014069479,1,4,88.4336,103.56,1,0.200562779,NA,NA,83.7
"W1","Rhizobium sp. NXC14",1981173,1,379,"","bacteria",10,2.005627792,NA,NA,90.78,87.2,12,2.40675335,2,12,69.128
"W1","Rhizobium phaseoli",396,1,379,"","bacteria",84,16.84727345,2,10,90.4792,102.286,26,5.214632258,1,8,72.098
"W1","Rhizobium sp. NT-26",1125847,1,379,"","bacteria",72,14.4405201,2,10,90.7746,141.306,12,2.40675335,NA,NA,95.4667
"W1","Rhizobium rosettiformans",1368430,1,379,"","bacteria",6,1.203376675,NA,NA,97,120.833,1,0.200562779,NA,NA,100
"W1","Rhizobium sp. N731",1703966,1,379,"","bacteria",5,1.002813896,NA,NA,91.74,108,0,0,NA,NA,0
"W1","Rhizobium sp. Kim5",2020311,1,379,"","bacteria",27,5.415195037,1,4,88.5788,93.6296,0,0,NA,NA,0
"W1","Rhizobium sp. N1341",1703962,1,379,"","bacteria",5,1.002813896,NA,NA,91.78,85.2,0,0,NA,NA,0
"W1","Rhizobium sp. N324",1703969,1,379,"","bacteria",13,2.607316129,1,4,88.6089,143.385,0,0,NA,NA,0
"W1","Rhizobium favelukesii",348824,1,379,"","bacteria",42,8.423636725,1,4,88.5576,111.143,7,1.403939454,1,5,58.5193
"W1","Rhizobium etli",29449,1,379,"","bacteria",51,10.22870174,1,4,88.7628,102.49,8,1.604502233,NA,NA,73.7708
"W1","Rhizobium gallicum",56730,1,379,"","bacteria",33,6.618571712,NA,NA,91.6606,78.2727,5,1.002813896,1,4,45.8224
"W1","Rhizobium sp. CIAT894",2020312,1,379,"","bacteria",27,5.415195037,2,12,90.4659,93.1852,4,0.802251117,1,4,83.077
"W1","Rhizobium sp. N6212",1703965,1,379,"","bacteria",2,0.401125558,NA,NA,89.3,144.5,0,0,NA,NA,0
"W1","Rhizobium sp. TAL182",2020313,1,379,"","bacteria",5,1.002813896,NA,NA,91.56,79.4,0,0,NA,NA,0
"W1","Rhizobium sp. S41",1869170,1,379,"","bacteria",81,16.24558511,3,14,96.9421,157.062,0,0,NA,NA,0
"W1","Rhizobium sp. IRBG74",424182,1,379,"","bacteria",21,4.211818362,NA,NA,96.3762,123.048,4,0.802251117,2,8,93.3615
"W1","Babjeviella inositovora",45609,1,766748,"","eukaryota",9,1.805065012,NA,NA,99.2556,92.8889,0,0,NA,NA,0
"W1","Hazenia capsulata",2202518,1,160075,"","eukaryota",3,0.601688337,NA,NA,94.9667,82,6,1.203376675,1,4,57.4467
"W1","Prauserella marina",530584,1,142577,"","bacteria",9,1.805065012,NA,NA,89.7,71.8889,4,0.802251117,NA,NA,71.4
"W1","Hydrogenophaga sp. RAC07",1842537,1,47420,"","bacteria",194,38.90917916,7,38,89.9131,143.026,30,6.016883375,NA,NA,82.8573
"W1","Hydrogenophaga pseudoflava",47421,1,47420,"","bacteria",2,0.401125558,NA,NA,93.4,99,10,2.005627792,NA,NA,79.3012
"W1","Hydrogenophaga crassostreae",1763535,1,47420,"","bacteria",39,7.821948387,2,8,90.5592,87.3846,41,8.223073945,3,24,66.8598
"W1","Hydrogenophaga sp. PBC",795665,1,47420,"","bacteria",226,45.32718809,8,39,91.313,108.252,17,3.409567246,2,8,73.7776
"W1","Pannonibacter phragmitetus",121719,1,227873,"","bacteria",49,9.827576179,1,4,91.3518,105.714,19,3.810692804,1,4,85.6877
"W1","Nitratireductor sp. OM-1",1756988,1,245876,"","bacteria",27,5.415195037,1,4,91.3591,78.0741,2,0.401125558,NA,NA,84.1
"W1","Ferriphaselus amnicola",1188319,1,1443590,"","bacteria",8,1.604502233,NA,NA,89.4,100.875,3,0.601688337,NA,NA,80.4667
"W1","Caedimonas varicaedens",1629334,1,2100210,"","bacteria",8,1.604502233,NA,NA,96.05,73.5,0,0,NA,NA,0
"W1","Escherichia phage vB_EcoM_ECOO78",1970797,1,1918725,"","viruses",1,0.200562779,NA,NA,88.7,150,1,0.200562779,NA,NA,91.8
"W1","Brevundimonas naejangsanensis",588932,1,41275,"","bacteria",332,66.58684268,11,125,92.5038,178.021,56,11.23151563,5,28,66.9923
"W1","Brevundimonas subvibrioides",74313,1,41275,"","bacteria",183,36.70298859,4,18,90.9325,115.94,90,18.05065012,4,16,87.4501
"W1","Brevundimonas diminuta",293,1,41275,"","bacteria",237,47.53337866,9,51,94.3204,144.62,208,41.71705806,10,48,88.9702
"W1","Brevundimonas vesicularis",41276,1,41275,"","bacteria",147,29.48272854,6,24,94.5934,142.925,94,18.85290124,6,28,88.7711
"W1","Brevundimonas sp. LM2",1938605,1,41275,"","bacteria",152,30.48554243,5,20,90.1578,120.671,23,4.612943921,NA,NA,86.8783
"W1","Brevundimonas sp. DS20",1532555,1,41275,"","bacteria",163,32.691733,3,18,92.3789,115.221,23,4.612943921,1,4,86.7092
"W1","Brevundimonas sp. GW460-12-10-14-LB2",1827469,1,41275,"","bacteria",168,33.6945469,4,19,92.8494,122.423,25,5.014069479,2,14,82.0514
"W1","Brevundimonas variabilis",74312,1,41275,"","bacteria",1,0.200562779,NA,NA,91.2,91,0,0,NA,NA,0
"W1","Hydrogenophilus thermoluteolus",297,1,70774,"","bacteria",5,1.002813896,NA,NA,94.92,96.2,8,1.604502233,NA,NA,94.075
"W1","Solitalea canadensis",995,1,929509,"","bacteria",57,11.43207841,1,47,87.5966,530.842,4,0.802251117,NA,NA,78.65
"W1","Cutibacterium acnes",1747,1,1912216,"","bacteria",1234,247.4944695,32,181,99.5817,165.908,1282,257.1214829,41,354,92.2573
"W1","Cutibacterium granulosum",33011,1,1912216,"","bacteria",50,10.02813896,1,6,98.0764,156.94,41,8.223073945,2,10,99.3693
"W1","Cutibacterium avidum",33010,1,1912216,"","bacteria",5,1.002813896,NA,NA,94.7248,162.4,19,3.810692804,1,4,96
"W1","Flavobacterium sp. 140616W15",2478552,1,237,"","bacteria",67,13.4377062,1,32,96.1716,284,9,1.805065012,1,4,94.8796
"W1","Flavobacterium anhuiense",459526,1,237,"","bacteria",26,5.214632258,NA,NA,91.8501,86.3462,3,0.601688337,NA,NA,83.0333
"W1","Flavobacterium sp. HYN0086",2249356,1,237,"","bacteria",24,4.8135067,1,6,91.3506,113.167,2,0.401125558,NA,NA,90.7
"W1","Flavobacterium kingsejongi",1678728,1,237,"","bacteria",17,3.409567246,NA,NA,94.6412,74.8824,9,1.805065012,NA,NA,66.7618
"W1","Flavobacterium faecale",1355330,1,237,"","bacteria",16,3.209004467,NA,NA,92.0125,82.375,9,1.805065012,NA,NA,84.0333
"W1","Flavobacterium crocinum",2183896,1,237,"","bacteria",15,3.008441687,NA,NA,89.4667,93.5333,7,1.403939454,1,6,74.9149
"W1","Flavobacterium gilvum",1492737,1,237,"","bacteria",45,9.025325062,1,6,91.5795,102.4,12,2.40675335,1,9,63.9335
"W1","Flavobacterium crassostreae",1763534,1,237,"","bacteria",73,14.64108288,2,48,93.3838,256.164,0,0,NA,NA,0
"W1","Flavobacterium commune",1306519,1,237,"","bacteria",46,9.225887841,NA,NA,92.5412,90.5217,4,0.802251117,NA,NA,100
"W1","Flavobacterium psychrophilum",96345,1,237,"","bacteria",66,13.23714342,NA,NA,96.6697,92.2879,56,11.23151563,1,18,80.6497
"W1","Flavobacterium branchiophilum",55197,1,237,"","bacteria",17,3.409567246,NA,NA,92.9176,74.7059,6,1.203376675,NA,NA,87.2333
"W1","Flavobacterium columnare",996,1,237,"","bacteria",41,8.223073945,NA,NA,94.3561,86.7317,36,7.22026005,2,24,60.1046
"W1","Flavobacterium johnsoniae",986,1,237,"","bacteria",25,5.014069479,NA,NA,91.852,110.24,15,3.008441687,NA,NA,88.3292
"W1","Flavobacterium sp. 92",197856,1,237,"","bacteria",2,0.401125558,NA,NA,94.2,121,2,0.401125558,NA,NA,95.3
"W1","Aeromicrobium sp. 592",2079793,1,2040,"","bacteria",65,13.03658065,4,29,90.6633,151.631,9,1.805065012,NA,NA,86.2333
"W1","Aeromicrobium sp. A1-2",2107713,1,2040,"","bacteria",17,3.409567246,1,4,89.964,116.412,2,0.401125558,NA,NA,86.7
"W1","Aeromicrobium erythreum",2041,1,2040,"","bacteria",15,3.008441687,NA,NA,91.9876,76.2,3,0.601688337,NA,NA,96.552
"W1","Paraburkholderia aromaticivorans",2026199,1,1822464,"","bacteria",48,9.6270134,1,4,92.1712,110.375,10,2.005627792,NA,NA,80.3836
"W1","Paraburkholderia hospita",169430,1,1822464,"","bacteria",50,10.02813896,1,4,91.5694,89.96,0,0,NA,NA,0
"W1","Paraburkholderia caledonica",134536,1,1822464,"","bacteria",31,6.217446154,2,10,90.5819,109.355,3,0.601688337,NA,NA,86.4
"W1","Paraburkholderia unamae",219649,1,1822464,"","bacteria",2,0.401125558,NA,NA,100,122,23,4.612943921,1,6,67.5184
"W1","Paraburkholderia terrae",311230,1,1822464,"","bacteria",14,2.807878908,NA,NA,91.5571,70,5,1.002813896,NA,NA,76.74
"W1","Paraburkholderia terricola",169427,1,1822464,"","bacteria",14,2.807878908,NA,NA,90.3357,92.5,0,0,NA,NA,0
"W1","Paraburkholderia fungorum",134537,1,1822464,"","bacteria",192,38.5080536,1,4,97.5488,94.9167,99,19.85571514,6,38,78.3138
"W1","Paraburkholderia phytofirmans",261302,1,1822464,"","bacteria",75,15.04220844,5,22,96.614,139.04,0,0,NA,NA,0
"W1","Paraburkholderia xenovorans",36873,1,1822464,"","bacteria",63,12.63545509,4,24,89.2043,164.508,8,1.604502233,NA,NA,98.425
"W1","Paraburkholderia rhizoxinica",412963,1,1822464,"","bacteria",4,0.802251117,NA,NA,92.6135,137.5,4,0.802251117,NA,NA,74.375
"W1","Methanobacterium sp. BRmetb2",2025350,1,2160,"","archaea",6,1.203376675,NA,NA,91.402,129.333,6,1.203376675,NA,NA,89.5007
"W1","Mariniflexile sp. TRM1-10",2027857,1,527198,"","bacteria",8,1.604502233,NA,NA,93.85,73.75,2,0.401125558,NA,NA,80
"W1","Bosea sp. RAC05",1842539,1,85413,"","bacteria",166,33.29342134,3,16,91.742,122.747,23,4.612943921,1,10,67.7317
"W1","Bosea sp. PAMC 26642",1792307,1,85413,"","bacteria",107,21.46021737,6,30,89.709,125.458,19,3.810692804,1,6,85.8035
"W1","Bosea vaviloviae",1526658,1,85413,"","bacteria",157,31.48835633,4,26,91.3861,112.318,41,8.223073945,2,8,76.8833
"W1","Bosea sp. AS-1",2015316,1,85413,"","bacteria",159,31.88948189,7,41,90.3342,129.497,38,7.621385608,3,18,82.7446
"W1","Metakosakonia sp. MRY16-398",2487150,1,2055876,"","bacteria",6,1.203376675,NA,NA,96.6333,120.5,12,2.40675335,2,12,68.889
"W1","Dehalococcoides mccartyi",61435,1,61434,"","bacteria",6,1.203376675,NA,NA,91.8667,76.6667,16,3.209004467,2,14,63.9876
"W1","Pusillimonas sp. T7-7",1007105,1,305976,"","bacteria",4,0.802251117,NA,NA,88.5,96.5,20,4.011255583,1,10,68.93
"W1","Biddulphia tridens",1003022,1,420276,"","eukaryota",4,0.802251117,NA,NA,96.85,92.5,3,0.601688337,NA,NA,96.6667
"W1","Melanaphis sacchari",742174,1,345571,"","eukaryota",4,0.802251117,NA,NA,94.6,83.25,3,0.601688337,NA,NA,100
"W1","Attheya longicornis",451786,1,265578,"","eukaryota",6,1.203376675,NA,NA,99.0667,86.3333,1,0.200562779,NA,NA,100
"W1","Guinardia striata",1514137,1,216800,"","eukaryota",5,1.002813896,NA,NA,99.48,123,2,0.401125558,NA,NA,96
"W1","Cercospora beticola",122368,1,29002,"","eukaryota",6,1.203376675,NA,NA,91.85,95.5,7,1.403939454,NA,NA,83.9571
"W1","Actinopolyspora erythraea",414996,1,1849,"","bacteria",7,1.403939454,NA,NA,91.4286,87.1429,0,0,NA,NA,0
"W1","Skeletonema costatum",2843,1,2842,"","eukaryota",6,1.203376675,NA,NA,87.2,101,2,0.401125558,NA,NA,97.4
"W1","Azospirillum sp. CFH 70021",2202148,1,191,"","bacteria",69,13.83883176,1,6,91.471,87.971,22,4.412381141,NA,NA,83.25
"W1","Azospirillum sp. TSH58",664962,1,191,"","bacteria",66,13.23714342,3,12,90.5308,117.455,1,0.200562779,NA,NA,80
"W1","Azospirillum sp. M2T2B2",682998,1,191,"","bacteria",52,10.42926452,1,4,92.0404,84.7885,7,1.403939454,1,4,95.4
"W1","Azospirillum brasilense",192,1,191,"","bacteria",144,28.8810402,4,20,90.5333,112.5,194,38.90917916,6,87,78.14
"W1","Azospirillum humicireducens",1226968,1,191,"","bacteria",65,13.03658065,1,6,92.8036,108.785,15,3.008441687,NA,NA,95.0067
"W1","Azospirillum lipoferum",193,1,191,"","bacteria",120,24.0675335,3,17,92.2345,104.283,74,14.84164566,1,4,86.9426
"W1","Azospirillum thiophilum",528244,1,191,"","bacteria",40,8.022511166,NA,NA,91.3129,99.9,13,2.607316129,NA,NA,80.1452
"W1","Ottowia oryzae",2109914,1,219181,"","bacteria",96,19.2540268,1,7,91.471,104.969,24,4.8135067,1,4,81.8428
"W1","Cyclotella pseudostelligera",259834,1,29203,"","eukaryota",14,2.807878908,NA,NA,98.85,112.857,1,0.200562779,NA,NA,100
"W1","Sphingomonas koreensis",93064,1,13687,"","bacteria",1156,231.8505727,44,209,98.4396,163.77,993,199.1588397,52,256,91.9079
"W1","Sphingomonas sp. FARSPH",2219696,1,13687,"","bacteria",86,17.24839901,5,24,90.9133,153.605,31,6.217446154,3,14,84.4116
"W1","Sphingomonas sp. Cra20",1327635,1,13687,"","bacteria",34,6.819134491,2,8,89.1202,135.441,8,1.604502233,NA,NA,86.0125
"W1","Sphingomonas sp. YZ-8",2319844,1,13687,"","bacteria",5,1.002813896,NA,NA,89.5408,121,9,1.805065012,1,4,64.2031
"W1","Sphingomonas sp. JJ-A5",1921510,1,13687,"","bacteria",27,5.415195037,1,6,89.4931,124.407,44,8.824762283,4,21,59.9904
"W1","Sphingomonas asaccharolytica",40681,1,13687,"","bacteria",2,0.401125558,NA,NA,97,150,21,4.211818362,2,10,90.178
"W1","Sphingomonas melonis",152682,1,13687,"","bacteria",209,41.91762084,8,44,95.6083,161.368,125,25.07034739,6,30,85.5764
"W1","Sphingomonas wittichii",160791,1,13687,"","bacteria",104,20.85852903,5,30,90.8061,116.077,34,6.819134491,2,11,75.1665
"W1","Sphingomonas hengshuiensis",1609977,1,13687,"","bacteria",57,11.43207841,3,12,90.0674,107.86,35,7.019697271,2,8,81.9609
"W1","Sphingomonas sanxanigenens",397260,1,13687,"","bacteria",49,9.827576179,NA,NA,92.5639,106.939,23,4.612943921,2,14,65.0519
"W1","Sphingomonas sp. NIC1",1961362,1,13687,"","bacteria",59,11.83320397,NA,NA,94.2085,120.915,15,3.008441687,1,4,94.6533
"W1","Sphingomonas indica",941907,1,13687,"","bacteria",24,4.8135067,1,7,91.3123,102.375,8,1.604502233,NA,NA,88.6375
"W1","Sphingomonas sp. KC8",1030157,1,13687,"","bacteria",22,4.412381141,1,4,94.3507,91.1818,6,1.203376675,NA,NA,64.5207
"W1","Sphingomonas sp. LK11",1390395,1,13687,"","bacteria",59,11.83320397,1,6,91.8904,108.322,0,0,NA,NA,0
"W1","Sphingomonas sp. MM-1",745310,1,13687,"","bacteria",36,7.22026005,2,8,90.7734,124.778,2,0.401125558,NA,NA,87.9
"W1","Sphingomonas panacis",1560345,1,13687,"","bacteria",49,9.827576179,2,10,89.5133,143.224,6,1.203376675,NA,NA,88.95
"W1","Sphingomonas taxi",1549858,1,13687,"","bacteria",62,12.43489231,1,4,91.0831,110.629,6,1.203376675,NA,NA,84.5167
"W1","Sphingomonas sp. LM7",1938607,1,13687,"","bacteria",23,4.612943921,NA,NA,89.5726,85.3478,1,0.200562779,NA,NA,98
"W1","Halobacillus mangrovi",402384,1,45667,"","bacteria",2,0.401125558,NA,NA,87.2,133,0,0,NA,NA,0
"W1","Alicycliphilus denitrificans",179636,1,201096,"","bacteria",966,193.7436447,27,138,96.2197,148.024,693,138.990006,18,352,75.0292
"W1","Desulfobulbus sp. ORNL",1986146,1,893,"","bacteria",5,1.002813896,NA,NA,93.38,73.2,1,0.200562779,NA,NA,65.3
"W1","Desulfobulbus propionicus",894,1,893,"","bacteria",4,0.802251117,NA,NA,80.7982,115.5,1,0.200562779,NA,NA,100
"W1","Lactuca sativa",4236,1,4235,"","eukaryota",5,1.002813896,NA,NA,91.58,93.2,6,1.203376675,NA,NA,85.2833
"W1","Burkholderia virus KL1",1921548,1,1921544,"","viruses",2,0.401125558,NA,NA,88.6,130,2,0.401125558,NA,NA,87.2
"W1","Altererythrobacter sp. NS1",2338327,1,361177,"","bacteria",17,3.409567246,1,5,92.4932,152.412,10,2.005627792,NA,NA,89.21
"W1","Altererythrobacter sp. B11",2060312,1,361177,"","bacteria",25,5.014069479,1,4,86.0985,106.68,3,0.601688337,NA,NA,43.7633
"W1","Altererythrobacter atlanticus",1267766,1,361177,"","bacteria",24,4.8135067,1,4,92.0357,93.2917,5,1.002813896,NA,NA,77.2
"W1","Altererythrobacter dongtanensis",692370,1,361177,"","bacteria",30,6.016883375,1,4,91.1113,134.1,10,2.005627792,NA,NA,87.58
"W1","Altererythrobacter marensis",543877,1,361177,"","bacteria",20,4.011255583,NA,NA,90.885,89.75,23,4.612943921,1,4,88.6594
"W1","Gonium pectorale",33097,1,33096,"","eukaryota",6,1.203376675,NA,NA,94.0667,107,0,0,NA,NA,0
"W1","Nicotiana tomentosiformis",4098,1,4085,"","eukaryota",4,0.802251117,NA,NA,96.45,112.25,4,0.802251117,NA,NA,92.95
"W1","Nicotiana tabacum",4097,1,4085,"common tobacco","eukaryota",5,1.002813896,NA,NA,92.56,99.2,4,0.802251117,NA,NA,84.45
"W1","Sphingobacteriaceae bacterium GW460-11-11-14-LB5",1986952,1,-200084566,"","bacteria",9,1.805065012,NA,NA,93.5889,79.6667,0,0,NA,NA,0
"W1","Ornithinimicrobium sp. AMA3305",2283195,1,125287,"","bacteria",70,14.03939454,3,20,89.5251,156.343,13,2.607316129,1,4,87.2031
"W1","Tetrahymena thermophila",5911,1,5890,"","eukaryota",48,9.6270134,NA,NA,96.0958,79.0833,5,1.002813896,NA,NA,69.82
"W1","Tetrahymena pyriformis",5908,1,5890,"","eukaryota",48,9.6270134,NA,NA,95.825,95.1042,0,0,NA,NA,0
