"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","padj","log2FoldChange","negLog10P","sig","direction"
"DLG3",-0.0384414504553919,10.7207878650094,-0.488241676994179,0.626412203280286,0.998419475690512,-5.91726028029443,0.998419475690512,-0.0384414504553919,0.0006869560045745,FALSE,"NotSignificant"
"ULK3",-0.0362729770844063,11.1291730947296,-0.488046552582597,0.626549930207686,0.998419475690512,-5.91735078275541,0.998419475690512,-0.0362729770844063,0.0006869560045745,FALSE,"NotSignificant"
"CDHR1",-0.0376575318827066,11.6930393538058,-0.487606928504091,0.626860283585469,0.998419475690512,-5.91755455694269,0.998419475690512,-0.0376575318827066,0.0006869560045745,FALSE,"NotSignificant"
"IGDCC3",-0.0352012505596391,11.3187166819124,-0.487576801680502,0.626881554123095,0.998419475690512,-5.91756851461203,0.998419475690512,-0.0352012505596391,0.0006869560045745,FALSE,"NotSignificant"
"CLUAP1",0.0765737624255876,12.9589134463218,0.487550267805398,0.626900288180489,0.998419475690512,-5.91758080696807,0.998419475690512,0.0765737624255876,0.0006869560045745,FALSE,"NotSignificant"
"HDLBP",-0.0605116196882369,11.0787185827228,-0.48748442916071,0.62694677415066,0.998419475690512,-5.91761130518078,0.998419475690512,-0.0605116196882369,0.0006869560045745,FALSE,"NotSignificant"
"S100A13",0.041733822797203,12.7468208053159,0.487217004116943,0.627135607469147,0.998419475690512,-5.91773514144318,0.998419475690512,0.041733822797203,0.0006869560045745,FALSE,"NotSignificant"
"MDGA2",0.0322468382807528,8.66673906642456,0.487088623914308,0.627226267694402,0.998419475690512,-5.91779456631827,0.998419475690512,0.0322468382807528,0.0006869560045745,FALSE,"NotSignificant"
"ARG2",0.0425467052587161,10.1883788457151,0.487043774505662,0.627257941038308,0.998419475690512,-5.91781532262557,0.998419475690512,0.0425467052587161,0.0006869560045745,FALSE,"NotSignificant"
"BTK",0.0912069035507581,12.2386515929294,0.486987442293756,0.627297724702387,0.998419475690512,-5.91784139047965,0.998419475690512,0.0912069035507581,0.0006869560045745,FALSE,"NotSignificant"
"RND1",-0.0404759068053621,10.6995438706438,-0.486943941725537,0.627328446989228,0.998419475690512,-5.91786151840937,0.998419475690512,-0.0404759068053621,0.0006869560045745,FALSE,"NotSignificant"
"DKK1",-0.0558015551441362,12.2778636237144,-0.486929926597713,0.62733834531628,0.998419475690512,-5.91786800289774,0.998419475690512,-0.0558015551441362,0.0006869560045745,FALSE,"NotSignificant"
"NRP1",0.118381726884507,13.5830824789365,0.486592287326969,0.627576827059769,0.998419475690512,-5.91802416495353,0.998419475690512,0.118381726884507,0.0006869560045745,FALSE,"NotSignificant"
"JAK2",0.0532203335707699,12.7054706228924,0.485754053279891,0.628169060057172,0.998419475690512,-5.91841139184611,0.998419475690512,0.0532203335707699,0.0006869560045745,FALSE,"NotSignificant"
"ZBTB10",-0.0369888116632913,10.6339750131066,-0.485198417741254,0.628561764175781,0.998419475690512,-5.91866770459925,0.998419475690512,-0.0369888116632913,0.0006869560045745,FALSE,"NotSignificant"
"GSTA4",0.0619912691778357,11.2978583834593,0.484856879263273,0.628803204783372,0.998419475690512,-5.91882511023817,0.998419475690512,0.0619912691778357,0.0006869560045745,FALSE,"NotSignificant"
"TLR10",-0.0397313293749026,8.27857528103124,-0.484679551113083,0.628928577604469,0.998419475690512,-5.91890679237421,0.998419475690512,-0.0397313293749026,0.0006869560045745,FALSE,"NotSignificant"
"POLR2K",0.0431403784538028,12.4870107637525,0.484637266850193,0.628958474615039,0.998419475690512,-5.91892626525719,0.998419475690512,0.0431403784538028,0.0006869560045745,FALSE,"NotSignificant"
"PPP1R3B",-0.0411981392113265,11.9101373301451,-0.483998290343562,0.629410336892693,0.998419475690512,-5.91922032291957,0.998419475690512,-0.0411981392113265,0.0006869560045745,FALSE,"NotSignificant"
"CXCL3",-0.134385636759036,13.1738392315664,-0.48366927217024,0.629643062188226,0.998419475690512,-5.91937158683836,0.998419475690512,-0.134385636759036,0.0006869560045745,FALSE,"NotSignificant"
"MYORG",-0.0264543483098228,9.70957372808594,-0.483293901093223,0.629908619971499,0.998419475690512,-5.91954403617436,0.998419475690512,-0.0264543483098228,0.0006869560045745,FALSE,"NotSignificant"
"ADH6",0.198648807521433,14.8546805244419,0.483181332844061,0.629988266295147,0.998419475690512,-5.91959572521493,0.998419475690512,0.198648807521433,0.0006869560045745,FALSE,"NotSignificant"
"CGGBP1",-0.157334358746386,11.2824655346793,-0.483085986988717,0.630055730532969,0.998419475690512,-5.91963949671049,0.998419475690512,-0.157334358746386,0.0006869560045745,FALSE,"NotSignificant"
"OSBPL9",0.0597625429075582,12.4925013437952,0.482928063956145,0.630167479633902,0.998419475690512,-5.919711977303,0.998419475690512,0.0597625429075582,0.0006869560045745,FALSE,"NotSignificant"
"DARS2",0.178225592396096,12.275966295022,0.482855677609748,0.630218704348943,0.998419475690512,-5.9197451919664,0.998419475690512,0.178225592396096,0.0006869560045745,FALSE,"NotSignificant"
"PRKN",0.0295225101097656,11.2148132997044,0.48262276097351,0.630383541708261,0.998419475690512,-5.91985203274652,0.998419475690512,0.0295225101097656,0.0006869560045745,FALSE,"NotSignificant"
"DVL2",0.0471181066606545,9.22405572611744,0.4824389441963,0.630513643801761,0.998419475690512,-5.91993631479492,0.998419475690512,0.0471181066606545,0.0006869560045745,FALSE,"NotSignificant"
"IDI2",0.04024725850519,9.49377098893161,0.482277238268741,0.630628105857825,0.998419475690512,-5.92001043235149,0.998419475690512,0.04024725850519,0.0006869560045745,FALSE,"NotSignificant"
"TMEM221",0.052170715150865,10.9703285143455,0.481835720894619,0.630940675668636,0.998419475690512,-5.92021267493126,0.998419475690512,0.052170715150865,0.0006869560045745,FALSE,"NotSignificant"
"DTNBP1",0.0621418946067825,10.3815112117335,0.481615936844247,0.63109629556382,0.998419475690512,-5.92031328104886,0.998419475690512,0.0621418946067825,0.0006869560045745,FALSE,"NotSignificant"
"NTRK2",0.0284215421281109,9.37309438712397,0.481222354260229,0.631375016398142,0.998419475690512,-5.92049332926491,0.998419475690512,0.0284215421281109,0.0006869560045745,FALSE,"NotSignificant"
"DKKL1",-0.0324647933488115,11.7916055113091,-0.48120032094706,0.631390621159474,0.998419475690512,-5.92050340429,0.998419475690512,-0.0324647933488115,0.0006869560045745,FALSE,"NotSignificant"
"CDKN1B",-0.0734402418715904,11.4976880722237,-0.481051186732672,0.631496247596572,0.998419475690512,-5.92057158581927,0.998419475690512,-0.0734402418715904,0.0006869560045745,FALSE,"NotSignificant"
"BMPR2",-0.0376554717919602,11.6210277893116,-0.481030330534401,0.631511019905354,0.998419475690512,-5.92058111922832,0.998419475690512,-0.0376554717919602,0.0006869560045745,FALSE,"NotSignificant"
"PCK2",0.0685027845045179,11.6979556568635,0.480673050572353,0.631764102146666,0.998419475690512,-5.92074436871211,0.998419475690512,0.0685027845045179,0.0006869560045745,FALSE,"NotSignificant"
"HSD17B11",0.0484977367154997,10.1814594519939,0.480603990223878,0.631813026671497,0.998419475690512,-5.92077591006062,0.998419475690512,0.0484977367154997,0.0006869560045745,FALSE,"NotSignificant"
"CCNE1",0.0350195248681116,12.9436648843621,0.479557307667041,0.632554729726446,0.998419475690512,-5.92125340027611,0.998419475690512,0.0350195248681116,0.0006869560045745,FALSE,"NotSignificant"
"ALK",0.0389748080904378,12.3926680004802,0.479497827393141,0.632596890071926,0.998419475690512,-5.92128050370136,0.998419475690512,0.0389748080904378,0.0006869560045745,FALSE,"NotSignificant"
"PPARGC1A",-0.0321189175343222,10.8546630155439,-0.479366698292979,0.632689840260535,0.998419475690512,-5.92134024358633,0.998419475690512,-0.0321189175343222,0.0006869560045745,FALSE,"NotSignificant"
"NGRN",-0.0364482829590319,9.83327361649487,-0.479334737230881,0.632712496587371,0.998419475690512,-5.9213548019638,0.998419475690512,-0.0364482829590319,0.0006869560045745,FALSE,"NotSignificant"
"GCNT1",-0.0448974064585458,11.6279421776853,-0.479296569876344,0.632739552844081,0.998419475690512,-5.92137218606381,0.998419475690512,-0.0448974064585458,0.0006869560045745,FALSE,"NotSignificant"
"PGPEP1",-0.0813652425656705,11.5199748363836,-0.479156164239461,0.632839088553923,0.998419475690512,-5.92143612481764,0.998419475690512,-0.0813652425656705,0.0006869560045745,FALSE,"NotSignificant"
"BEGAIN",-0.0333581957310862,9.68257110461776,-0.478908978662625,0.633014338593698,0.998419475690512,-5.92154864434811,0.998419475690512,-0.0333581957310862,0.0006869560045745,FALSE,"NotSignificant"
"PCDHGA1",-0.0566348960219648,9.48294319674051,-0.478869531490499,0.633042307849295,0.998419475690512,-5.92156659545848,0.998419475690512,-0.0566348960219648,0.0006869560045745,FALSE,"NotSignificant"
"SULT1B1",-0.147811682324787,11.7769519312434,-0.478844980359745,0.633059715623158,0.998419475690512,-5.92157776712739,0.998419475690512,-0.147811682324787,0.0006869560045745,FALSE,"NotSignificant"
"FUBP3",-0.0596186498642978,11.3074074243713,-0.478586515182469,0.633242990703557,0.998419475690512,-5.92169534371133,0.998419475690512,-0.0596186498642978,0.0006869560045745,FALSE,"NotSignificant"
"STX6",0.0521529827380383,12.2560937451001,0.478573306204385,0.633252357671779,0.998419475690512,-5.921701350818,0.998419475690512,0.0521529827380383,0.0006869560045745,FALSE,"NotSignificant"
"AHSP",0.0662062004600627,11.2154585051609,0.478064259518136,0.633613386682362,0.998419475690512,-5.92193272655565,0.998419475690512,0.0662062004600627,0.0006869560045745,FALSE,"NotSignificant"
"TMEM185A",0.0402771993015803,11.9004477947533,0.477991590117926,0.633664932913534,0.998419475690512,-5.92196573680778,0.998419475690512,0.0402771993015803,0.0006869560045745,FALSE,"NotSignificant"
"IL11RA",-0.0454063588160208,10.2473725783681,-0.477861209126329,0.633757419947663,0.998419475690512,-5.92202495017091,0.998419475690512,-0.0454063588160208,0.0006869560045745,FALSE,"NotSignificant"
"PIP",0.199062585731984,16.8625312517843,0.477859676922242,0.633758506866163,0.998419475690512,-5.92202564593564,0.998419475690512,0.199062585731984,0.0006869560045745,FALSE,"NotSignificant"
"MPZ",-0.0321035903831123,10.0982547637744,-0.477819518908808,0.633786994537027,0.998419475690512,-5.92204388065787,0.998419475690512,-0.0321035903831123,0.0006869560045745,FALSE,"NotSignificant"
"ANXA1",0.196394948218704,17.3007486186658,0.477762244762579,0.633827625164636,0.998419475690512,-5.92206988473724,0.998419475690512,0.196394948218704,0.0006869560045745,FALSE,"NotSignificant"
"AKT1S1",0.0653076697110996,11.8167908707986,0.477439618425983,0.634056519172085,0.998419475690512,-5.92221630823831,0.998419475690512,0.0653076697110996,0.0006869560045745,FALSE,"NotSignificant"
"CNPY3",0.0374925732067685,11.9566618783093,0.476737970365149,0.634554440685517,0.998419475690512,-5.92253441032257,0.998419475690512,0.0374925732067685,0.0006869560045745,FALSE,"NotSignificant"
"ZNF483",0.0581429535283709,11.3878730025165,0.47659610361185,0.634655136216748,0.998419475690512,-5.92259867102977,0.998419475690512,0.0581429535283709,0.0006869560045745,FALSE,"NotSignificant"
"JUP",-0.0454952843141475,12.2825829844487,-0.476547454389286,0.634689668503383,0.998419475690512,-5.92262070305288,0.998419475690512,-0.0454952843141475,0.0006869560045745,FALSE,"NotSignificant"
"MYOM3",0.0408832085368914,12.0075895448967,0.476431601390282,0.634771906753782,0.998419475690512,-5.92267316098186,0.998419475690512,0.0408832085368914,0.0006869560045745,FALSE,"NotSignificant"
"NFE2L2",0.0291009146793992,10.4774699959697,0.476373785774649,0.634812948878697,0.998419475690512,-5.92269933498976,0.998419475690512,0.0291009146793992,0.0006869560045745,FALSE,"NotSignificant"
"PPP4R3A",0.128332184473785,14.6954574238552,0.476107075583446,0.635002295739742,0.998419475690512,-5.92282003781168,0.998419475690512,0.128332184473785,0.0006869560045745,FALSE,"NotSignificant"
"AUH",0.0484427239269837,12.7418831490721,0.476075230578984,0.635024905237467,0.998419475690512,-5.92283444514506,0.998419475690512,0.0484427239269837,0.0006869560045745,FALSE,"NotSignificant"
"GNPTG",-0.130942966078591,12.7075997278039,-0.475928085728,0.635129380461303,0.998419475690512,-5.92290100403842,0.998419475690512,-0.130942966078591,0.0006869560045745,FALSE,"NotSignificant"
"SBDS",-0.0488397177528048,12.6261408080297,-0.475739943764613,0.635262975035777,0.998419475690512,-5.92298607756183,0.998419475690512,-0.0488397177528048,0.0006869560045745,FALSE,"NotSignificant"
"CPA4",0.132892559171694,14.0274163663812,0.475582720036912,0.635374624638825,0.998419475690512,-5.92305714488016,0.998419475690512,0.132892559171694,0.0006869560045745,FALSE,"NotSignificant"
"PCDHAC2",-0.0446648310558591,10.679164323485,-0.475487529986252,0.635442226229511,0.998419475690512,-5.92310016074732,0.998419475690512,-0.0446648310558591,0.0006869560045745,FALSE,"NotSignificant"
"DUSP10",-0.0256586344313475,9.63633656792764,-0.475473539842368,0.63545216193926,0.998419475690512,-5.92310648209497,0.998419475690512,-0.0256586344313475,0.0006869560045745,FALSE,"NotSignificant"
"CA13",-0.0604300851497397,11.9445921861989,-0.475379060089511,0.635519262592133,0.998419475690512,-5.92314916725683,0.998419475690512,-0.0604300851497397,0.0006869560045745,FALSE,"NotSignificant"
"MFAP1",-0.0633144015695608,10.3921150781198,-0.475297775349056,0.635576994418914,0.998419475690512,-5.92318588426538,0.998419475690512,-0.0633144015695608,0.0006869560045745,FALSE,"NotSignificant"
"PKD2",-0.0317876046841034,10.729368324517,-0.475098216351887,0.635718739105941,0.998419475690512,-5.9232760002548,0.998419475690512,-0.0317876046841034,0.0006869560045745,FALSE,"NotSignificant"
"DYRK1A",-0.0570453780996323,10.9404074568275,-0.475020847884898,0.635773696768535,0.998419475690512,-5.92331092783938,0.998419475690512,-0.0570453780996323,0.0006869560045745,FALSE,"NotSignificant"
"RPE",0.120582541405163,11.6523870023494,0.474870348316399,0.635880607966387,0.998419475690512,-5.92337885385265,0.998419475690512,0.120582541405163,0.0006869560045745,FALSE,"NotSignificant"
"ABRAXAS1",-0.0340516818470338,10.4683080753956,-0.474718872140816,0.635988220695093,0.998419475690512,-5.9234471990105,0.998419475690512,-0.0340516818470338,0.0006869560045745,FALSE,"NotSignificant"
"GDF10",0.0466273571525597,12.1244690842057,0.474481204563164,0.636157081814477,0.998419475690512,-5.92355438947813,0.998419475690512,0.0466273571525597,0.0006869560045745,FALSE,"NotSignificant"
"LILRA4",-0.0357280650924987,11.882987564531,-0.474476313873823,0.636160556815872,0.998419475690512,-5.92355659466714,0.998419475690512,-0.0357280650924987,0.0006869560045745,FALSE,"NotSignificant"
"SNX7",-0.0599200876660786,9.06317920856289,-0.474420129599716,0.636200478239466,0.998419475690512,-5.92358192627125,0.998419475690512,-0.0599200876660786,0.0006869560045745,FALSE,"NotSignificant"
"PRDX6",0.164777102837512,16.2619682594264,0.474410910664173,0.63620702880525,0.998419475690512,-5.9235860824948,0.998419475690512,0.164777102837512,0.0006869560045745,FALSE,"NotSignificant"
"APBB3",-0.0241875278399564,11.6127502351598,-0.474272427723577,0.636305432099854,0.998419475690512,-5.9236485058484,0.998419475690512,-0.0241875278399564,0.0006869560045745,FALSE,"NotSignificant"
"DSCAM",0.0335991643599393,11.2143052793911,0.474169879350849,0.636378305183082,0.998419475690512,-5.92369471944239,0.998419475690512,0.0335991643599393,0.0006869560045745,FALSE,"NotSignificant"
"CPD",-0.0363560806750597,13.1776268751802,-0.474056582277678,0.636458820675394,0.998419475690512,-5.92374576538969,0.998419475690512,-0.0363560806750597,0.0006869560045745,FALSE,"NotSignificant"
"C1GALT1C1",-0.0461689844604706,11.5892632478764,-0.474002202074364,0.636497467959473,0.998419475690512,-5.92377026205403,0.998419475690512,-0.0461689844604706,0.0006869560045745,FALSE,"NotSignificant"
"NFYA",-0.0518872838053308,10.7775648099181,-0.4738783975702,0.636585457910143,0.998419475690512,-5.92382602186744,0.998419475690512,-0.0518872838053308,0.0006869560045745,FALSE,"NotSignificant"
"LGR4",-0.0336042859087854,11.1130453203656,-0.473458130861225,0.636884187341166,0.998419475690512,-5.92401519595418,0.998419475690512,-0.0336042859087854,0.0006869560045745,FALSE,"NotSignificant"
"N4BP2L2",-0.0575020929276304,10.884562855646,-0.473071969034596,0.637158727508568,0.998419475690512,-5.92418887116438,0.998419475690512,-0.0575020929276304,0.0006869560045745,FALSE,"NotSignificant"
"ARID3C",0.1425332803948,11.8926295796018,0.472989362310506,0.637217462982726,0.998419475690512,-5.92422600499376,0.998419475690512,0.1425332803948,0.0006869560045745,FALSE,"NotSignificant"
"YME1L1",-0.0438785892112794,11.7776168577928,-0.472953569120396,0.637242913565916,0.998419475690512,-5.92424209294116,0.998419475690512,-0.0438785892112794,0.0006869560045745,FALSE,"NotSignificant"
"TRAPPC6A",-0.0251760311093392,10.3467781609825,-0.472513419505496,0.637555915405556,0.998419475690512,-5.92443982768538,0.998419475690512,-0.0251760311093392,0.0006869560045745,FALSE,"NotSignificant"
"CCNYL1",-0.0380201673545655,11.0295050233873,-0.471950229494823,0.63795651012261,0.998419475690512,-5.9246925703615,0.998419475690512,-0.0380201673545655,0.0006869560045745,FALSE,"NotSignificant"
"TMEM108",-0.0354336637789471,9.22797136045139,-0.471385820222347,0.638358079734084,0.998419475690512,-5.9249455591743,0.998419475690512,-0.0354336637789471,0.0006869560045745,FALSE,"NotSignificant"
